Monstrous Physique II	Monstrous Physique II	transmutation (polymorph)	alchemist 4, magus 4, sorcerer/wizard 4	1 standard action	V, S, M (a piece of the creature whose form you plan to assume)	personal	you	1 minute/level (D)	none	none	<h>Normal Use</h><p>This spell functions as <i>monstrous physique I</i>, except it also allows you to assume the form of a Tiny or Large creature of the monstrous humanoid type. If the form you assume has any of the following abilities, you gain the listed ability: climb 60 feet, fly 60 feet (good maneuverability), swim 60 feet, darkvision 60 feet, low-light vision, scent, freeze, grab, leap attack, mimicry, pounce, sound mimicry, speak with sharks, and trip. If the creature has the undersized weapons special quality, you gain that quality.</p><p><i>Tiny monstrous humanoid</i>: If the form you take is that of a Tiny monstrous humanoid, you gain a +4 size bonus to your Dexterity, a -2 penalty to your Strength, and a +1 natural armor bonus.</p><p><i>Large monstrous humanoid</i>: If the form you take is that of a Large monstrous humanoid, you gain a +4 size bonus to your Strength, a -2 penalty to your Dexterity, and a +4 natural armor bonus.</p>	<h>Mythic Enhanced</h><p>Each <i>mythic monstrous physique</i> spell must be learned individually, and you must know the respective non-mythic <i>monstrous physique</i> spell to learn its mythic version. You don't have to learn them in order, and aren't required to know a lower-level <i>mythic monstrous physique</i> spell before you learn a higher-level one (for example, you can learn <i>mythic monstrous physique II </i>if you know <i>monstrous physique II</i>, even if you don't know <i>mythic monstrous physique I</i>). Each <i>mythic monstrous physique</i> spell adds the following benefits to its respective non-mythic version.</p><p>The spell's bonuses to ability scores increase by 2 each, the natural armor bonus increases by 1, and the ability score penalties decrease by 2 each (minimum penalty of 0). Alternatively, you can cast this spell on another willing creature, changing the range to touch and the target to one creature.</p><p><h>Mythic Augmented (4th)</h>: If you expend two uses of mythic power, the ability score bonuses increase by an additional 2. Additionally, you can cast this spell on other willing creatures, changing the range to touch and the target to one creature per tier.</p>	<h>Normal Use</h><p>This spell functions as <i>monstrous physique I</i>, except it also allows you to assume the form of a Tiny or Large creature of the monstrous humanoid type. If the form you assume has any of the following abilities, you gain the listed ability: climb 60 feet, fly 60 feet (good maneuverability), swim 60 feet, darkvision 60 feet, low-light vision, scent, freeze, grab, leap attack, mimicry, pounce, sound mimicry, speak with sharks, and trip. If the creature has the undersized weapons special quality, you gain that quality.</p><p><i>Tiny monstrous humanoid</i>: If the form you take is that of a Tiny monstrous humanoid, you gain a +4 size bonus to your Dexterity, a -2 penalty to your Strength, and a +1 natural armor bonus.</p><p><i>Large monstrous humanoid</i>: If the form you take is that of a Large monstrous humanoid, you gain a +4 size bonus to your Strength, a -2 penalty to your Dexterity, and a +4 natural armor bonus.</p><h>Mythic Enhanced</h><p>Each <i>mythic monstrous physique</i> spell must be learned individually, and you must know the respective non-mythic <i>monstrous physique</i> spell to learn its mythic version. You don't have to learn them in order, and aren't required to know a lower-level <i>mythic monstrous physique</i> spell before you learn a higher-level one (for example, you can learn <i>mythic monstrous physique II </i>if you know <i>monstrous physique II</i>, even if you don't know <i>mythic monstrous physique I</i>). Each <i>mythic monstrous physique</i> spell adds the following benefits to its respective non-mythic version.</p><p>The spell's bonuses to ability scores increase by 2 each, the natural armor bonus increases by 1, and the ability score penalties decrease by 2 each (minimum penalty of 0). Alternatively, you can cast this spell on another willing creature, changing the range to touch and the target to one creature.</p><p><h>Mythic Augmented (4th)</h>: If you expend two uses of mythic power, the ability score bonuses increase by an additional 2. Additionally, you can cast this spell on other willing creatures, changing the range to touch and the target to one creature per tier.</p>
Monstrous Physique III	Monstrous Physique III	transmutation (polymorph)	alchemist 5, magus 5, sorcerer/wizard 5	1 standard action	V, S, M (a piece of the creature whose form you plan to assume)	personal	you	1 minute/level (D)	none	none	<h>Normal Use</h><p>This spell functions as <i>monstrous physique II</i>, except it also allows you to assume the form of a Diminutive or Huge creature of the monstrous humanoid type. If the form you assume has any of the following abilities, you gain the listed ability: burrow 30 feet, climb 90 feet, fly 90 feet (good maneuverability), swim 90 feet, all-around vision, blindsense 30 feet, darkvision 60 feet, low-light vision, scent, blood frenzy, cold vigor, constrict, ferocity, freeze, grab, horrific appearance, jet, leap attack, mimicry, natural cunning, overwhelming, poison, pounce, rake, sound mimicry, speak with sharks, trample, trip, and web. If the creature has the undersized weapons special quality, you gain that quality.</p><p><i>Diminutive monstrous humanoid</i>: If the form you take is that of a Diminutive monstrous humanoid, you gain a +6 size bonus to your Dexterity, a -4 penalty to your Strength, and a +1 natural armor bonus.</p><p><i>Huge monstrous humanoid</i>: If the form you take is that of a Huge monstrous humanoid, you gain a +6 size bonus to your Strength, a -4 penalty to your Dexterity, and a +6 natural armor bonus.</p>	<h>Mythic Enhanced</h><p>Each <i>mythic monstrous physique</i> spell must be learned individually, and you must know the respective non-mythic <i>monstrous physique</i> spell to learn its mythic version. You don't have to learn them in order, and aren't required to know a lower-level <i>mythic monstrous physique</i> spell before you learn a higher-level one (for example, you can learn <i>mythic monstrous physique II </i>if you know <i>monstrous physique II</i>, even if you don't know <i>mythic monstrous physique I</i>). Each <i>mythic monstrous physique</i> spell adds the following benefits to its respective non-mythic version.</p><p>The spell's bonuses to ability scores increase by 2 each, the natural armor bonus increases by 1, and the ability score penalties decrease by 2 each (minimum penalty of 0). Alternatively, you can cast this spell on another willing creature, changing the range to touch and the target to one creature.</p><p><h>Mythic Augmented (4th)</h>: If you expend two uses of mythic power, the ability score bonuses increase by an additional 2. Additionally, you can cast this spell on other willing creatures, changing the range to touch and the target to one creature per tier.</p>	<h>Normal Use</h><p>This spell functions as <i>monstrous physique II</i>, except it also allows you to assume the form of a Diminutive or Huge creature of the monstrous humanoid type. If the form you assume has any of the following abilities, you gain the listed ability: burrow 30 feet, climb 90 feet, fly 90 feet (good maneuverability), swim 90 feet, all-around vision, blindsense 30 feet, darkvision 60 feet, low-light vision, scent, blood frenzy, cold vigor, constrict, ferocity, freeze, grab, horrific appearance, jet, leap attack, mimicry, natural cunning, overwhelming, poison, pounce, rake, sound mimicry, speak with sharks, trample, trip, and web. If the creature has the undersized weapons special quality, you gain that quality.</p><p><i>Diminutive monstrous humanoid</i>: If the form you take is that of a Diminutive monstrous humanoid, you gain a +6 size bonus to your Dexterity, a -4 penalty to your Strength, and a +1 natural armor bonus.</p><p><i>Huge monstrous humanoid</i>: If the form you take is that of a Huge monstrous humanoid, you gain a +6 size bonus to your Strength, a -4 penalty to your Dexterity, and a +6 natural armor bonus.</p><h>Mythic Enhanced</h><p>Each <i>mythic monstrous physique</i> spell must be learned individually, and you must know the respective non-mythic <i>monstrous physique</i> spell to learn its mythic version. You don't have to learn them in order, and aren't required to know a lower-level <i>mythic monstrous physique</i> spell before you learn a higher-level one (for example, you can learn <i>mythic monstrous physique II </i>if you know <i>monstrous physique II</i>, even if you don't know <i>mythic monstrous physique I</i>). Each <i>mythic monstrous physique</i> spell adds the following benefits to its respective non-mythic version.</p><p>The spell's bonuses to ability scores increase by 2 each, the natural armor bonus increases by 1, and the ability score penalties decrease by 2 each (minimum penalty of 0). Alternatively, you can cast this spell on another willing creature, changing the range to touch and the target to one creature.</p><p><h>Mythic Augmented (4th)</h>: If you expend two uses of mythic power, the ability score bonuses increase by an additional 2. Additionally, you can cast this spell on other willing creatures, changing the range to touch and the target to one creature per tier.</p>
Monstrous Physique IV	Monstrous Physique IV	transmutation (polymorph)	alchemist 6, magus 6, sorcerer/wizard 6	1 standard action	V, S, M (a piece of the creature whose form you plan to assume)	personal	you	1 minute/level (D)	none	none	<h>Normal Use</h><p>This spell functions as <i>monstrous physique III</i> except it allows you to use more abilities. If the form you assume has any of the following abilities, you gain the listed ability: burrow 60 feet, climb 90 feet, fly 120 feet (good maneuverability), swim 120 feet, blindsense 60 feet, darkvision 90 feet, low-light vision, scent, tremorsense 60 feet, blood frenzy, breath weapon, cold vigor, constrict, ferocity, freeze, grab, horrific appearance, jet, leap attack, mimicry, natural cunning, overwhelming, poison, pounce, rake, rend, roar, sound mimicry, speak with sharks, spikes, trample, trip, and web. If the creature has immunity or resistance to any energy types, you gain resistance 20 to those energy types. If the creature has vulnerability to an energy type, you gain that vulnerability. If the creature has immunity to poison, you gain a +8 bonus on saves against poison.</p>	<h>Mythic Enhanced</h><p>Each <i>mythic monstrous physique</i> spell must be learned individually, and you must know the respective non-mythic <i>monstrous physique</i> spell to learn its mythic version. You don't have to learn them in order, and aren't required to know a lower-level <i>mythic monstrous physique</i> spell before you learn a higher-level one (for example, you can learn <i>mythic monstrous physique II </i>if you know <i>monstrous physique II</i>, even if you don't know <i>mythic monstrous physique I</i>). Each <i>mythic monstrous physique</i> spell adds the following benefits to its respective non-mythic version.</p><p>The spell's bonuses to ability scores increase by 2 each, the natural armor bonus increases by 1, and the ability score penalties decrease by 2 each (minimum penalty of 0). Alternatively, you can cast this spell on another willing creature, changing the range to touch and the target to one creature.</p><p><h>Mythic Augmented (4th)</h>: If you expend two uses of mythic power, the ability score bonuses increase by an additional 2. Additionally, you can cast this spell on other willing creatures, changing the range to touch and the target to one creature per tier.</p>	<h>Normal Use</h><p>This spell functions as <i>monstrous physique III</i> except it allows you to use more abilities. If the form you assume has any of the following abilities, you gain the listed ability: burrow 60 feet, climb 90 feet, fly 120 feet (good maneuverability), swim 120 feet, blindsense 60 feet, darkvision 90 feet, low-light vision, scent, tremorsense 60 feet, blood frenzy, breath weapon, cold vigor, constrict, ferocity, freeze, grab, horrific appearance, jet, leap attack, mimicry, natural cunning, overwhelming, poison, pounce, rake, rend, roar, sound mimicry, speak with sharks, spikes, trample, trip, and web. If the creature has immunity or resistance to any energy types, you gain resistance 20 to those energy types. If the creature has vulnerability to an energy type, you gain that vulnerability. If the creature has immunity to poison, you gain a +8 bonus on saves against poison.</p><h>Mythic Enhanced</h><p>Each <i>mythic monstrous physique</i> spell must be learned individually, and you must know the respective non-mythic <i>monstrous physique</i> spell to learn its mythic version. You don't have to learn them in order, and aren't required to know a lower-level <i>mythic monstrous physique</i> spell before you learn a higher-level one (for example, you can learn <i>mythic monstrous physique II </i>if you know <i>monstrous physique II</i>, even if you don't know <i>mythic monstrous physique I</i>). Each <i>mythic monstrous physique</i> spell adds the following benefits to its respective non-mythic version.</p><p>The spell's bonuses to ability scores increase by 2 each, the natural armor bonus increases by 1, and the ability score penalties decrease by 2 each (minimum penalty of 0). Alternatively, you can cast this spell on another willing creature, changing the range to touch and the target to one creature.</p><p><h>Mythic Augmented (4th)</h>: If you expend two uses of mythic power, the ability score bonuses increase by an additional 2. Additionally, you can cast this spell on other willing creatures, changing the range to touch and the target to one creature per tier.</p>
Oath of Peace	Oath of Peace	abjuration	paladin 4	1 standard action	V, S	personal	you	1 round/level	none	none	<h>Normal Use</h><p>Entreating your deity for aid, you make a temporary oath of peace, granting you superior defenses but means you can't attack for the duration of the oath. For as long as you are subject to this spell, you gain a +5 sacred bonus to AC and on saving throws, as well as DR 10/evil. If you make a direct or indirect attack or any show any hostility toward any creature, the spell immediately ends. </p>	<h>Mythic Enhanced</h><p>You don't provoke attacks of opportunity when you attempt Heal checks, cast targeted spells with the harmless descriptor, or use positive energy effects to heal living creatures.</p>	<h>Normal Use</h><p>Entreating your deity for aid, you make a temporary oath of peace, granting you superior defenses but means you can't attack for the duration of the oath. For as long as you are subject to this spell, you gain a +5 sacred bonus to AC and on saving throws, as well as DR 10/evil. If you make a direct or indirect attack or any show any hostility toward any creature, the spell immediately ends. </p><h>Mythic Enhanced</h><p>You don't provoke attacks of opportunity when you attempt Heal checks, cast targeted spells with the harmless descriptor, or use positive energy effects to heal living creatures.</p>
Prismatic Sphere	Prismatic Sphere	abjuration	sorcerer/wizard 9	1 standard action	V	10 ft.	10-ft.-radius sphere centered on you	10 min./level (D)	see text	see text	<h>Normal Use</h><p>This spell functions like <i>prismatic wall, </i>except you conjure up an immobile, opaque globe of shimmering, multicolored light that surrounds you and protects you from all forms of attack. The sphere flashes in all colors of the visible spectrum. </p><p>The sphere's <i>blindness </i>effect on creatures with less than 8 HD lasts 2d4 � 10 minutes.</p><p>You can pass into and out of the <i>prismatic sphere </i>and remain near it without harm. When you're inside it, however, the sphere blocks any attempt to project something through the sphere (including spells). Other creatures that attempt to attack you or pass through suffer the effects of each color, one at a time.</p><p>Typically, only the upper hemisphere of the globe exists, since you are at the center of the sphere, so the lower half is usually occluded by the floor surface you are standing on.</p><p>The colors of the sphere have the same effects as the colors of a <i>prismatic wall.</i></p><p><i>Prismatic sphere </i>can be made permanent with a <i>permanency </i>spell.</p>	<h>Mythic Enhanced</h><p>When you cast the spell, you simultaneously create a <i>prismatic spray</i> that originates from one point on the sphere and radiates directly away from you. The save DC of this <i>prismatic spray</i> is the same as that of your <i>mythic prismatic sphere</i>.</p>	<h>Normal Use</h><p>This spell functions like <i>prismatic wall, </i>except you conjure up an immobile, opaque globe of shimmering, multicolored light that surrounds you and protects you from all forms of attack. The sphere flashes in all colors of the visible spectrum. </p><p>The sphere's <i>blindness </i>effect on creatures with less than 8 HD lasts 2d4 � 10 minutes.</p><p>You can pass into and out of the <i>prismatic sphere </i>and remain near it without harm. When you're inside it, however, the sphere blocks any attempt to project something through the sphere (including spells). Other creatures that attempt to attack you or pass through suffer the effects of each color, one at a time.</p><p>Typically, only the upper hemisphere of the globe exists, since you are at the center of the sphere, so the lower half is usually occluded by the floor surface you are standing on.</p><p>The colors of the sphere have the same effects as the colors of a <i>prismatic wall.</i></p><p><i>Prismatic sphere </i>can be made permanent with a <i>permanency </i>spell.</p><h>Mythic Enhanced</h><p>When you cast the spell, you simultaneously create a <i>prismatic spray</i> that originates from one point on the sphere and radiates directly away from you. The save DC of this <i>prismatic spray</i> is the same as that of your <i>mythic prismatic sphere</i>.</p>
Scorching Ash Form	Scorching Ash Form	transmutation [fire]	alchemist 4, sorcerer/wizard 4	1 standard action	S, M (a bit of gauze and a handful of ashes)	touch	willing corporeal creature touched	1 minute/level	none	no	<h>Normal Use</h><p>This spell functions like <i>gaseous form</i>, except the target becomes a visible swirl of hot ash and smoke instead of harmless translucent gas. The target gains the fire subtype. Any creature that begins its turn sharing a space with the target takes 2d6 points of fire damage and must make a Fortitude save (DC 15, + 1 per previous check) or suffer the effects of smoke inhalation .</p>	<h>Mythic Enhanced</h><p>The damage dealt increases to 3d6 points of fire damage. This otherwise makes the same changes as <i>mythic gaseous form</i>.</p><p><h>Mythic Augmented</h>: If you expend two uses of mythic power, the target can shift into or out of <i>scorching ash form</i> as a move action.</p>	<h>Normal Use</h><p>This spell functions like <i>gaseous form</i>, except the target becomes a visible swirl of hot ash and smoke instead of harmless translucent gas. The target gains the fire subtype. Any creature that begins its turn sharing a space with the target takes 2d6 points of fire damage and must make a Fortitude save (DC 15, + 1 per previous check) or suffer the effects of smoke inhalation .</p><h>Mythic Enhanced</h><p>The damage dealt increases to 3d6 points of fire damage. This otherwise makes the same changes as <i>mythic gaseous form</i>.</p><p><h>Mythic Augmented</h>: If you expend two uses of mythic power, the target can shift into or out of <i>scorching ash form</i> as a move action.</p>
Shadow Anchor	Shadow Anchor	illusion (shadow) [shadow]	bard 2, sorcerer/wizard 2, witch 2	1 standard action 	S	touch	creature touched - a shadowy shadow tether 	1 round/level (D); see text	Will negates	yes	<h>Normal Use</h><p>The target's shadow becomes a flexible tether to its current square. The creature can move up to 5 feet from that square without penalty. Moving farther than 5 feet from the tether point requires the target to make a bull rush combat maneuver check against a CMB of 10 + 1/2 your caster level + your Intelligence modifier (if a witch or wizard) or Charisma modifier (if a bard or sorcerer). The target takes a -1 penalty for every 5 feet of distance between it and its tethered square. Failing this check means the target's move is wasted and it cannot move farther away. If it fails this check by 10 or more, it is pulled 5 feet toward the tether square and is knocked prone. If it beats the check by 10 or more, the spell ends. This spell does not work on creatures that do not cast shadows or reflections. If the target uses a teleportation effect or leaves the current plane, the spell ends.</p>	<h>Mythic Enhanced</h><p>Add your tier to the CMD of the shadow tether. A creature attempting to escape the shadow tether using planar travel or teleportation must succeed at a Will saving throw or be shunted to the Plane of Shadow instead of its intended destination, as if it had cast <i>shadow walk</i> (if the target could not reach the Shadow Plane from its current location using <i>shadow walk</i>, this aspect of the spell has no effect).</p>	<h>Normal Use</h><p>The target's shadow becomes a flexible tether to its current square. The creature can move up to 5 feet from that square without penalty. Moving farther than 5 feet from the tether point requires the target to make a bull rush combat maneuver check against a CMB of 10 + 1/2 your caster level + your Intelligence modifier (if a witch or wizard) or Charisma modifier (if a bard or sorcerer). The target takes a -1 penalty for every 5 feet of distance between it and its tethered square. Failing this check means the target's move is wasted and it cannot move farther away. If it fails this check by 10 or more, it is pulled 5 feet toward the tether square and is knocked prone. If it beats the check by 10 or more, the spell ends. This spell does not work on creatures that do not cast shadows or reflections. If the target uses a teleportation effect or leaves the current plane, the spell ends.</p><h>Mythic Enhanced</h><p>Add your tier to the CMD of the shadow tether. A creature attempting to escape the shadow tether using planar travel or teleportation must succeed at a Will saving throw or be shunted to the Plane of Shadow instead of its intended destination, as if it had cast <i>shadow walk</i> (if the target could not reach the Shadow Plane from its current location using <i>shadow walk</i>, this aspect of the spell has no effect).</p>
Solid Fog	Solid Fog	conjuration (creation)	sorcerer/wizard 4	1 standard action	V, S, M (powdered peas and an animal hoof)	medium (100 ft. + 10 ft. level)	fog spreads in 20-ft. radius	1 min./level	none	no	<h>Normal Use</h><p>This spell functions like <i>fog cloud</i>, but in addition to obscuring sight, the <i>solid fog</i> is so thick that it impedes movement. Creatures moving through a <i>solid fog</i> move at half their normal speed and take a -2 penalty on all melee attack and melee damage rolls. The vapors prevent effective ranged weapon attacks (except for magic rays and the like). A creature or object that falls into <i>solid fog</i> is slowed so that each 10 feet of vapor that it passes through reduces the falling damage by 1d6. A creature cannot take a 5-foot-step while in <i>solid fog</i>. <i>Solid fog</i>, and effects that work like <i>solid fog</i>, do not stack with each other in terms of slowed movement and attack penalties.</p><p>Unlike normal fog, only a severe wind (31+ mph) disperses these vapors, and it does so in 1 round.</p><p><i>Solid fog </i>can be made permanent with a <i>permanency </i>spell. A permanent <i>solid fog </i>dispersed by wind reforms in 10 minutes.</p>	<h>Mythic Enhanced</h><p>The penalty on melee attack and damage rolls increases to -4. The cloud's radius and height both increase to 50 feet.</p><p><h>Mythic Augmented</h>: The augmented version of <i>mythic solid fog</i> has the same additional benefits as the augmented version of <i>mythic fog cloud</i>.</p>	<h>Normal Use</h><p>This spell functions like <i>fog cloud</i>, but in addition to obscuring sight, the <i>solid fog</i> is so thick that it impedes movement. Creatures moving through a <i>solid fog</i> move at half their normal speed and take a -2 penalty on all melee attack and melee damage rolls. The vapors prevent effective ranged weapon attacks (except for magic rays and the like). A creature or object that falls into <i>solid fog</i> is slowed so that each 10 feet of vapor that it passes through reduces the falling damage by 1d6. A creature cannot take a 5-foot-step while in <i>solid fog</i>. <i>Solid fog</i>, and effects that work like <i>solid fog</i>, do not stack with each other in terms of slowed movement and attack penalties.</p><p>Unlike normal fog, only a severe wind (31+ mph) disperses these vapors, and it does so in 1 round.</p><p><i>Solid fog </i>can be made permanent with a <i>permanency </i>spell. A permanent <i>solid fog </i>dispersed by wind reforms in 10 minutes.</p><h>Mythic Enhanced</h><p>The penalty on melee attack and damage rolls increases to -4. The cloud's radius and height both increase to 50 feet.</p><p><h>Mythic Augmented</h>: The augmented version of <i>mythic solid fog</i> has the same additional benefits as the augmented version of <i>mythic fog cloud</i>.</p>
Surmount Affliction	Surmount Affliction	abjuration	cleric 2, inquisitor 2	1 standard action	V, S	you	personal	1 round/level	none	none	<h>Normal Use</h><p>You temporarily overcome one harmful condition. This does not end the effect causing the condition; it just suspends that condition's effect for the duration of the spell. You can surmount any one of the following conditions: blinded, confused, dazed, dazzled, deafened, fatigued, frightened, paralyzed, shaken, or sickened.</p>	<h>Mythic Enhanced</h><p>You can cast this spell with no verbal or somatic component, and even if you're helpless (but not unconscious). You temporarily overcome a number of additional harmful conditions equal to half your tier.</p><p><h>Mythic Augmented (7th)</h>: If you expend three uses of mythic power, you become immune to all afflictions the spell can normally overcome. In addition, you overcome (but do not become immune to) one of the following conditions: exhausted, nauseated, panicked, petrified, staggered, and stunned.</p>	<h>Normal Use</h><p>You temporarily overcome one harmful condition. This does not end the effect causing the condition; it just suspends that condition's effect for the duration of the spell. You can surmount any one of the following conditions: blinded, confused, dazed, dazzled, deafened, fatigued, frightened, paralyzed, shaken, or sickened.</p><h>Mythic Enhanced</h><p>You can cast this spell with no verbal or somatic component, and even if you're helpless (but not unconscious). You temporarily overcome a number of additional harmful conditions equal to half your tier.</p><p><h>Mythic Augmented (7th)</h>: If you expend three uses of mythic power, you become immune to all afflictions the spell can normally overcome. In addition, you overcome (but do not become immune to) one of the following conditions: exhausted, nauseated, panicked, petrified, staggered, and stunned.</p>
Theft Ward	Theft Ward	abjuration	cleric 1, inquisitor 1, sorcerer/wizard 1, witch 1	1 standard action 	V, S	touch	one object	1 day	Will negates (harmless, object)	yes (harmless, object)	<h>Normal Use</h><p>You ward a single object in your possession against theft. You gain a +10 bonus on Perception checks to notice someone trying to take the object from you.</p>	<h>Mythic Enhanced</h><p>Add your tier to the Perception check bonus. Add your tier to your CMD against disarm and steal combat maneuvers attempted against the item.</p>	<h>Normal Use</h><p>You ward a single object in your possession against theft. You gain a +10 bonus on Perception checks to notice someone trying to take the object from you.</p><h>Mythic Enhanced</h><p>Add your tier to the Perception check bonus. Add your tier to your CMD against disarm and steal combat maneuvers attempted against the item.</p>
Time Stop	Time Stop	transmutation	sorcerer/wizard 9	1 standard action	V	personal	you	1d4+1 rounds (apparent time); see text	none	none	<h>Normal Use</h><p>This spell seems to make time cease to flow for everyone but you. In fact, you speed up so greatly that all other creatures seem frozen, though they are actually still moving at their normal speeds. You are free to act for 1d4+1 rounds of apparent time. Normal and magical fire, cold, gas, and the like can still harm you. While the <i>time stop </i>is in effect, other creatures are invulnerable to your attacks and spells; you cannot target such creatures with any attack or spell. A spell that affects an area and has a duration longer than the remaining duration of the <i>time stop</i> have their normal effects on other creatures once the <i>time stop </i>ends. Most spellcasters use the additional time to improve their defenses, summon allies, or flee from combat.</p><p>You cannot move or harm items held, carried, or worn by a creature stuck in normal time, but you can affect any item that is not in another creature's possession.</p><p>You are undetectable while <i>time stop </i>lasts. You cannot enter an area protected by an <i>antimagic field </i>while under the effect of <i>time stop.</i></p>	<h>Mythic Enhanced</h><p>Select a number of creatures equal to half your tier or fewer within close range (25 feet + 5 feet per 2 caster levels). <i>Mythic time stop</i> has the same effect on these creatures as it does on you, allowing them to act for the same number of rounds of apparent time that you can. You and these creatures can all interact with one another normally while time appears to be stopped.</p><p><h>Mythic Augmented (10th)</h>: If you expend three uses of mythic power, the duration increases to 1 hour per level of apparent time. You and other affected creatures gain no benefit from rest or sleep while the spell is active.</p>	<h>Normal Use</h><p>This spell seems to make time cease to flow for everyone but you. In fact, you speed up so greatly that all other creatures seem frozen, though they are actually still moving at their normal speeds. You are free to act for 1d4+1 rounds of apparent time. Normal and magical fire, cold, gas, and the like can still harm you. While the <i>time stop </i>is in effect, other creatures are invulnerable to your attacks and spells; you cannot target such creatures with any attack or spell. A spell that affects an area and has a duration longer than the remaining duration of the <i>time stop</i> have their normal effects on other creatures once the <i>time stop </i>ends. Most spellcasters use the additional time to improve their defenses, summon allies, or flee from combat.</p><p>You cannot move or harm items held, carried, or worn by a creature stuck in normal time, but you can affect any item that is not in another creature's possession.</p><p>You are undetectable while <i>time stop </i>lasts. You cannot enter an area protected by an <i>antimagic field </i>while under the effect of <i>time stop.</i></p><h>Mythic Enhanced</h><p>Select a number of creatures equal to half your tier or fewer within close range (25 feet + 5 feet per 2 caster levels). <i>Mythic time stop</i> has the same effect on these creatures as it does on you, allowing them to act for the same number of rounds of apparent time that you can. You and these creatures can all interact with one another normally while time appears to be stopped.</p><p><h>Mythic Augmented (10th)</h>: If you expend three uses of mythic power, the duration increases to 1 hour per level of apparent time. You and other affected creatures gain no benefit from rest or sleep while the spell is active.</p>
Transformation	Transformation	transmutation	sorcerer/wizard 6	1 standard action	V, S, M (a potion of bull's strength, which you drink and whose effects are subsumed by the spell effects)	personal	you	1 round/level	none	none	<h>Normal Use</h><p>You become a fighting machine--stronger, tougher, faster, and more skilled in combat. Your mindset changes so that you relish combat and you can't cast spells, even from magic items.</p><p>You gain a +4 enhancement bonus to Strength, Dexterity, and Constitution, a +4 natural armor bonus to AC, a +5 competence bonus on Fortitude saves, and proficiency with all simple and martial weapons. Your base attack bonus equals your character level (which may give you multiple attacks).</p><p>You lose your spellcasting ability, including your ability to use spell activation or spell completion magic items, just as if the spells were no longer on your class list.</p>	<h>Mythic Enhanced</h><p>You can still cast spells and use spell completion and spell trigger items, but the level of the spell you're casting or using must be equal to or less than your tier. You gain a number of temporary hit points equal to your caster level.</p>	<h>Normal Use</h><p>You become a fighting machine--stronger, tougher, faster, and more skilled in combat. Your mindset changes so that you relish combat and you can't cast spells, even from magic items.</p><p>You gain a +4 enhancement bonus to Strength, Dexterity, and Constitution, a +4 natural armor bonus to AC, a +5 competence bonus on Fortitude saves, and proficiency with all simple and martial weapons. Your base attack bonus equals your character level (which may give you multiple attacks).</p><p>You lose your spellcasting ability, including your ability to use spell activation or spell completion magic items, just as if the spells were no longer on your class list.</p><h>Mythic Enhanced</h><p>You can still cast spells and use spell completion and spell trigger items, but the level of the spell you're casting or using must be equal to or less than your tier. You gain a number of temporary hit points equal to your caster level.</p>
True Form	True Form	abjuration	druid 4, sorcerer/wizard 4	1 standard action	V, S	medium (100 ft. + 10 ft./level)	up to one creature/3 levels, no two of which can be more than 30 ft. apart	1 round/level	Will negates	yes	<h>Normal Use</h><p><i>True form</i> removes any polymorph effect from a target creature, returning it to its true form, even against its will. Against creatures affected by polymorph spell effects (such as <i>baleful polymorph</i> or <i>giant form</i>), you must make a caster level check (1d20 + caster level, maximum +15) against a DC of 11 + caster level of the effect. Success means that the polymorph effect immediately ends.</p><p>A creature with the supernatural ability to change shape (such as a lycanthrope) must make a Will saving throw or immediately revert to its true form. If it fails this first saving throw, the creature can attempt another Will saving throw to overcome the spell as a full-round action that does not provoke attacks of opportunity. If this save succeeds, the spell ends and the creature is capable of changing shape once again. If the second save fails, the creature is locked in its true form for the duration of the spell, preventing any further polymorph effects from changing its shape.</p>	<h>Mythic Enhanced</h><p>The spell's target changes to up to one creature per 2 caster levels. If a target is a creature that has the ability to change shape between a specific set of forms (such as a barghest or lycanthrope), you may choose which form the creature takes. To force such a creature into a form, you must have either seen it in that form or succeeded at an appropriate Knowledge check to know the creature has the ability to take that form.</p><p><h>Mythic Augmented (6th)</h>: If you expend three uses of mythic power, the spell creates an area affecting all shapechanging creatures. The range changes to 30 feet and the spell affects all creatures in a 30-foot radius around you. Each creature must attempt a saving throw against the spell every round it remains in the area.</p>	<h>Normal Use</h><p><i>True form</i> removes any polymorph effect from a target creature, returning it to its true form, even against its will. Against creatures affected by polymorph spell effects (such as <i>baleful polymorph</i> or <i>giant form</i>), you must make a caster level check (1d20 + caster level, maximum +15) against a DC of 11 + caster level of the effect. Success means that the polymorph effect immediately ends.</p><p>A creature with the supernatural ability to change shape (such as a lycanthrope) must make a Will saving throw or immediately revert to its true form. If it fails this first saving throw, the creature can attempt another Will saving throw to overcome the spell as a full-round action that does not provoke attacks of opportunity. If this save succeeds, the spell ends and the creature is capable of changing shape once again. If the second save fails, the creature is locked in its true form for the duration of the spell, preventing any further polymorph effects from changing its shape.</p><h>Mythic Enhanced</h><p>The spell's target changes to up to one creature per 2 caster levels. If a target is a creature that has the ability to change shape between a specific set of forms (such as a barghest or lycanthrope), you may choose which form the creature takes. To force such a creature into a form, you must have either seen it in that form or succeeded at an appropriate Knowledge check to know the creature has the ability to take that form.</p><p><h>Mythic Augmented (6th)</h>: If you expend three uses of mythic power, the spell creates an area affecting all shapechanging creatures. The range changes to 30 feet and the spell affects all creatures in a 30-foot radius around you. Each creature must attempt a saving throw against the spell every round it remains in the area.</p>
